text,label
"Da CD's ordfører ikke kan være til stede, skal jeg på  partiets vegne fremføre følgende:       I CD tvivler vi ikke om de gode hensigter, der ligger  bag forslaget om at give mulighed for tidsubestemt orlov til  pasning af ældre familiemedlemmer og handicappede i hjemmet,  men jeg vil godt sige, at vi samtidig er meget i tvivl om,  hvorvidt det er nogen særlig god idé.",1
I forbindelse med Enhedslistens forslag om god tid til den folkelige debat og hr.,0
"Jeg skal bare sige om de initiativer vedrørende  integration, som integrationsministeren og  beskæftigelsesministeren arbejder med, at alene på det område  ligger der omkring 100 initiativer, som er belyst i den  publikation, vi udsendte i juni i år, og som man også kan nå  at læse inden næste torsdag.",0
Forårspakke 2.0 gav massive skattelettelser til de rigeste i samfundet.,0
"Der har været sådan en diskussion om, hvorvidt tørklædet er kvindeundertrykkende.",1
Og landet er gældsat næsten som et u-land.,0
"Det er sådan en problemstilling for sig, men  det ser ud til at være et antal på mellem 20-30 kommuner, det  drejer sig om.",0
"Dette kan f.eks. ske ved hjælp af allerede kendte metoder såsom ”det økologiske fodaftryk”; en målemetode, der udregner, hvor stor en del af Jordens ressourcer en person i et givent land forbruger.",0
"Efterfølgende er det i samtlige regioner lykkedes at reducere  den og bringe den ned under det niveau, den var på, da den  borgerlige regerings fejlslagne økonomiske politik slog  igennem.",1
Banker og sparekasser  De såkaldte samfundsrepræsentanter i banker og sparekasser er en tvangsskat på bankernes kunder.,1
"Det har vi så måttet gøre, men hvis vi betragter den her sygdom på linje med alle andre sygdomme, skal det selvfølgelig også væk fra satspuljeområdet og over på finansloven på et eller andet tidspunkt.",0
Baggrunden for aftalen er bl.a. kammeradvokatens undersøgelse af Arbejdsmarkedets Feriefonds låneportefølje samt det fælles politiske ønske om at finde en holdbar og ikke mindst fremtidssikret løsning.,0
"I en bog på 19i sider har Fremskridtspartiet tal for tal pist, hvordan der kan spares tilstrækkeligt, uden at nogen rammes urimeligt.",0
"Hvis jeg ikke gør ham uret, tror jeg, det var hr.",0
"Klint): Den er holdt op nu) – ved de her implementeringsspørgsmål, som vi drøfter her.",0
"Det samme gælder sager om børn, som er udsat for vold i hjemmet.",0
Fasthed og retfærdighed: Det er hvad Danmarks fremtid handler om.,1
Kan man fortælle noget  om det?,0
"Keld  Albrechtsen kan forestille sig, at Saddam fredeligt kan  afvæbnes.",0
"Det kan besvares ganske kort, om statsministeren vil  gøre det.",0
"Det var også derfor, at vi indførte karakterfri klasser i gymnasiereformen.",0
Det er jo hamrende  naivt.,1
Regeringens vækstpolitik ligger på flere måder i forlængelse af tidligere socialdemokratisk politiko.,0
"Mænd og kvinder skal have reel lige adgang Den nye rettighed skal kunne tilfalde mænd og kvinder ligeligt, selvom de typisk har forskellige arbejdsliv.",1
Det bliver der nu ryddet op i.,0
Derfor skal det selvfølgelig også bakkes op politisk.,0
"Anholdelse og retsforfølgelse af mistænkte for terror og  forbrydelser mod menneskeheden skal ske i FN-regi  Det er den stigende ulighed, der skaber grobund for fundamentalisme, fremmedhad, fascisme og  terrorisme.",1
"Det forslag, vi nu behandler, handler om, hvad der er ret og rimeligt, når man går fra én politisk toppost til en anden politisk toppost.",1
"Det andet, jeg vil ind på, er, at det ærgrer mig meget, at hver gang hr.",0
"Nu er jeg ikke jurist, og  det er ikke mig, der har opfundet ordet, men det er jo ikke  noget, der er ukendt.",0
"Jeg skal så takke for debatten, og jeg vil gerne starte med  noget af det, som udenrigsministeren var inde på, nemlig  samarbejdet i Folketinget omkring udviklingspolitikken osv.",0
"Så derfor må jeg sige, at hvis der er nogen, der har handlet bolig i den periode, så er det beklageligt, men Venstre havde ikke den udstrakte hånd til at gennemføre en ordning for dem, desværre.",1
"Derfor skal der også tages udgangspunkt i hvert enkelt menneske, som kommer ind og taler med socialrådgiveren og sagsbehandleren.",1
"Spørgsmålet er, om præciseringen  er klar nok i dette lovforslag, da det er vanskeligt at  gennemskue, hvornår og i hvilke tilfælde det er tilladt at  have delundervisning i privat regi under opsyn af en godkendt  udbyder og under dennes ansvar.",0
"Det er derfor efter vores opfattelse vigtigt, at der over for  Irak opretholdes et maksimalt pres, også en trussel om  militær intervention.",1
"Ofte er det løsninger, som er langt billigere end at grave det ned og lave større kloakker, ikke mindst i byerne, hvor anlægsprojekterne jo er meget bekostelige.",0
Disse muligheder må ikke forspildes ved kompromiser med de hidtidige ordninger eller usaglige hensyn til snævre organisationsinteresser.,1
Beslutningsforslaget foreslår en ny definition af voldtægt i straffeloven baseret på et samtykke.,0
"Liberalisering giver mere konkurrence til gavn for alle: Konkurrence er sundt og er en fordel for alle andre end dem, der tjener fedt på gamle monopoler.",1
Jeg vil faktisk tillade mig at kalde det et halvt hjørne.,0
"Nielsen – har været inde på, at vi kun spiller en rolle i verdenspolitikken på grund af det arktiske.",0
Det svarer til mere end 40 gange hele Danmarks bruttonationalprodukt.,0
"Det er oase for dem føret og fremmest ""hensynet til erhvervslivet"" der tæller.",0
"Jeg står til gengæld også med en pressemeddelelse udsendt af den konservative pressetjeneste i 1997, der fortæller nøjagtig det, som ministeren gjorde rede for, nemlig at vederlagskonstruktionen har de problemer, der bliver omtalt, men at alle de partier, jeg nævnte før, var fuldstændig enige i det.",0
"Misundelseskompleksbetragtninger er usunde, såvel befolkningsmentalt som  samfundsøkonomisk.",0
"Vi tror på dette forslag fordi ledige i dagpengesystemet med iværksætterambitioner har vanskeligt ved at starte egen virksomhed, da de skal stå til rådighed for arbejdsmarkedet.",1
Bekæmpelse af inflationen og ikke bare af dens symptomer.,0
"Men det, jeg vil spørge hr.",0
Kampagnen har fra ende til anden været præget af fordrejninger og forvanskninger.,0
"Vi har præsenteret det mest gennemarbejdede forslag til udflytning af statslige arbejdspladser, nogen regering har præsenteret i alle de 18 år, jeg har været medlem af Folketinget.",0
"Alligevel valgte den tidligere regering at gennemføre det, at ændre alderskravet for, hvornår unge må køre på knallert, fra 16 til 15 år, fordi man samtidig foretog nogle forbedringer i knallertuddannelsen.",0
"Da Enhedslistens sundhedspolitiske ordfører ikke kan være til stede i dag, og da vi har meddelt, at vi vil redegøre for Enhedslistens stillingtagen til forslag om lov af lægemidler her ved anden behandling, skal jeg bare kort sige, at Enhedslisten stemmer imod forslaget til lov om lægemidler.",0
"Nu kan vi sige, at den her ændring af museumsloven har fungeret siden 2001, og at en evaluering fra 2006 viser, at loven fungerer efter hensigten og er med til at sikre en god bevaring af vores fortidsminder og dermed vores alle sammens fælles kulturarv.",0
"Men vi gjorde også meget klart – og det har jeg gjort igennem hele forløbet lige siden førstebehandlingen – at Rigspolitichefen vurderede, at ud over de 12 hovedpolitistationer ville der politifagligt være et behov for at have politifolk til stede også i nattetimerne i visse dele af landet.",0
"Det er disse  menneskers eget manipulatoriske livssyn, der har spillet dem  et puds.",0
Letbanen vil også skabe grobund for fornyelse af en række byrum med bedre og mere attraktive forhold for både de bløde trafikanter og de handlende i hele Ring 3-korridoren.,0
"Men det er meget svært at lovgive om, om taxachauffører må ringe hjem, når de ser noget på gaden.",0
"Venstres ordfører ved jo udmærket, at i vores  skatteforslag ligger der en forøgelse af pensionstillægget,  som gør, at 90 pct. af vores pensionister rent faktisk får en  forhøjet pension.",0
"Så det, boligejerne kan se frem til med et rødt kabinet, er, at De Radikale og SF er stærkere, når de trækker i rebet, og at Socialdemokraterne snubler og bliver trukket hen over skattelinjen, sådan at boligejerne kan forvente mere skat, mindre tryghed.",1
Pligt til at afgive ledningsoplysninger eller indgå  aftale om påvisning.,0
"Det er sådan, det er, for vi har hver eneste gang valgt at prioritere ældreområdet.",1
"Altså jeg vil igen forsøge at understrege, at man skal passe  på ikke at blande skat sammen med brugerbetaling.",0
"Statsministeren siger, at der er nogle, der er får, og at der er nogle, der er bukke, men vil i øvrigt ikke sige noget om, hvem der er hvem, og det er da en tung byrde at efterlade på mange menneskers skuldre.",1
"Regeringen har gennemført, at de ældres boligforhold og muligheder for omsorg bliver forbedret.",1
"Steen Gade efterspurgte, står sådan set i det forslag til vedtagelse, som regeringen og Dansk Folkeparti har fremsat.",0
"Det er ikke svaret på, hvordan man  skal sikre faglært, velkvalificeret arbejdskraft, der er  mobil, og som er parat til at gå ind i jobfunktionerne.",0
"Det er jo en politisk prioritering, det er fair.",0
Kommunisterne ser kun deres forslag som en begyndelse.,0
"Det er jo derfor, jeg spørger, om Dansk Folkeparti er opmærksom på, at de på den måde fuldstændig trækker tæppet væk under en række mennesker, som helhjertet og engageret og virkelig seriøst er gået ind i et stykke arbejde om at skabe et fair grundlag for en udpegning, og at de, hvis Dansk Folkeparti får magt, som de har agt, i virkeligheden trækker tæppet væk under den type arbejde.",1
"Det er jo let at kritisere og så derefter pege fingre ad dem, som forholder sig til kritikken, men o.k.",1
Det er jo en eksplosiv stigning i antallet af sigtelser.,0
"Men det er jo et spørgsmål, som må  afklares under  udvalgsarbejdet.",0
"Endelig indeholder lovforslaget forslag om, at  vognmandstilladelser kan tilbagekaldes, hvis vognmanden eller  den, der optræder i hans interesse, groft eller gentagne  gange - og den bestemmelse vil jeg gerne arbejde med udvalget  om - har overtrådt reglerne, og at vognmanden ikke har levet  op til sit ansvar som virksomhedsleder.",1
"Hvis vi ikke er det allerede, så vil vi blive det.",0
Og så skal de kunne tage familien med.,0
"Vetoretten  Vetoretten i Ministerrådet skal fastholdes og bruges for at sikre, at der ikke sker udhuling af dansk selvbestemmelsesret.",1
"Og især på det område, der drejer sig  om frøavl og sædekorn, er det mange gange nødvendigt, at man  får en godkendelse og en certificering meget hurtigt.",1
"SF vil arbejde for,  at lovgivningen ændres og strammes op, så amterne reelt får mulighed for at bremse svinefabrikker.",1
"Det er med til at sætte tingene på plads, og både der og med hensyn til de andre ting, der er nævnt, vil jeg kvittere for forsvarsministerens større åbenhed.",1
"Jeg vil gerne vende tilbage til spørgsmålet om ligestilling for pensionister, hvor jeg kan forstå, at fru Louise Frevert synes, at det hele går utroligt godt i dag, men at det måske ikke har gået helt så godt tidligere.",1
"Det med ytringsfriheden forudsætter gerne en mikrofon, og nu virker den.",0
"Med andre ord: Vi skal ikke holde flest mulige flygtninge uden for landet og behandle dem, der er her, som bilag i et koldt og kynisk regnskab.",1
"Fra den 1. januar 2007 er hele det her spørgsmål om eksperimentel kræftbehandling løftet ind som en regional forpligtelse, sådan at second opinion-ordningen nu er fremtidssikret.",0
"Når man ikke længere har fortjenesten, fordi man  har betalt beløbet i erstatning, får man den skat, man har  betalt af beløbet, tilbage, og derfor mener jeg, at hvis man  skal have den fulde sammenhæng, er billedet lidt anderledes.",1
"Finn Sørensens barnebarn Simon på 2½ år, måtte jeg forstå, og at der også er stærkt velfærdssamfund den dag, han skal på pension.",1
For hvis skyld skal vi bevare dem?,0
Det er heller ikke min politik.,0
"Men hvis man så sætter nogle selskaber  ind og giver dem nogle kontrakter og nogle beskatningsvilkår,  som rækker langt ind i fremtiden, har man jo virkelig for  alvor forpligtet en kommende regering i Irak, og så har man  jo for alvor gjort det, som vi er enige om at man ikke må  gøre.",1
"Jeg håber, vi kan finde frem til en god løsning, der måske også kan rumme flere partier end dem, der umiddelbart tilkendegiver støtte til forslaget i dag.",1
"Princippet er det samme som hele tiden: Ingen skal parkeres på offentlig forsørgelse, hvis de kan arbejde.",1
"Det har regeringen prioriteret højt på de forrige års finanslove, og det vil regeringen fortsætte med i de kommende års aftaler med kommuner og regioner om deres økonomi.",0
"Kønskvotering = Med kønskvotering mener vi, at begge køn skal være sikret ret (men ikke pligt) til min. 40% af alle jobs og hverv i samfundet.",1
"Peter Skaarups spørgsmål som udtryk for, at det er et ønske, som Dansk Folkeparti deler med regeringen, at ofrene for kriminalitet skal have bedre vilkår, skal have bedre muligheder for at komme igennem livet.",1
"Torsten Schack Pedersen måske snakke med nogle af de 25 borgmestre fra Landdistrikternes Fællesråd, borgmestre fra Venstre, som har været ude at rose Enhedslisten for det her forslag.",0
